Date;Tweet_ID;Username;Raw Text;Likes;Retweets;is_fire;is_forest;is_urban
Mon Aug 12 21:56:48 +0000 2024;1,82312E+18;Creta One;Φωτιά στην Αττική: Η στιγμή που νερό από τα ελικόπτερα πέφτει πάνω στο τηλεοπτικό συνεργείο του ΣΚΑΪ https://t.co/Dk32NaVXEE;0;0;;;
Mon Aug 12 21:56:38 +0000 2024;1,82312E+18;GioAntoniadis;"""Η αιτία που προκάλεσε τη φωτιά παραμένει άγνωστη"" , λες και δεν γνωρίζουν όλοι ποιοί χρησιμοποιούν τον χώρο. 👇 Θεσσαλονίκη: Φωτιά σε εγκαταλελειμμένο κτήριο στην Πολίχνη - Επέμβαση της πυροσβεστικής (φωτο) https://t.co/FbPI2nbtyH";5;1;;;
Mon Aug 12 21:56:17 +0000 2024;1,82312E+18;Ο Αντώνης!!!;@kyrimpak Φταίει η φωτιά που καίει....;0;0;;;
Mon Aug 12 21:56:05 +0000 2024;1,82312E+18;B.K;Πάνω από 100.000 στρέμματα έγιναν στάχτη https://t.co/6Fpg2SXAIr  Μέχρι και το μεσημέρι της Δευτέρας η πυρκαγιά επηρέασε προσεγγιστικά περίπου 100 χιλιάδες στρέμματα.;14;5;;;
Mon Aug 12 21:56:05 +0000 2024;1,82312E+18;Miss_blue_58 🦮♋;Πλάκα μας κάνουν Πριν 4ωρες μάς είπαν ότι πριν λίγο άρχισε φωτιά στην Άνω Γλυφάδα κι εγινε εκτροπή 2 ελικοπτερων..... Είναι σχεδόν 1πμ....πριν 4 ώρες, άντε πέντε, ήταν 8μμ.... Τα ελικόπτερα είχαν εξαφανιστεί από το flightradar πολυ νωρίτερα....δεν πετούσαν ελικόπτερα στις 8μμ....;0;0;;;
Mon Aug 12 21:55:30 +0000 2024;1,82312E+18;Οmiros Τ;Δυστυχώς... #ΝΔ_ΣΙΧΑΜΑΤΑ #φωτιά #πυρκαγιά https://t.co/4m025zg8PN;4;0;;;
Mon Aug 12 21:55:21 +0000 2024;1,82312E+18;Bizznews.gr;Φωτιά στην Αττική: Μάχη με τις διάσπαρτες εστίες και τις συνεχείς αναζωπυρώσεις – Το σχέδιο της Πυροσβεστικής και οι προβλέψεις των μετεωρολόγων για την ένταση των ανέμων -  https://t.co/GsbUiHNmBY;0;0;;;
Mon Aug 12 21:55:20 +0000 2024;1,82312E+18;Den Se Ksero;Καθαρίσατε με το 112;;;;;
Mon Aug 12 21:54:47 +0000 2024;1,82312E+18;Emp1yioutso;Ζητουσαν σάκους απ τις 2130. (Σταματης Πουλης απολυθείς απ το κεελπνο. Είχε μπιφ με Πολάκη) δλδ δεν έπρεπε να ζητήσουν σάκους;;;;;
Mon Aug 12 21:54:37 +0000 2024;1,82312E+18;Margarita 🇵🇸;@aristreidis @brou_jim Έχουμε 3 κουβέντες δεν γίνεται έτσι τέλος πάντων δεν μιλάω για τα σπίτια μιλάω για τις δασικές εκτάσεις που καίγοντε. Καίγεται το δάσος αν το αφήσεις ανεξέλεγκτο θα καουν και τα σπίτια έτσι πάει. Οι εκτάσεις είναι αχανείς με περιοχέ;0;0;;;
Mon Aug 12 21:54:27 +0000 2024;1,82312E+18;The Unstable One;Τρομερά χρήσιμοι οι Δαπιτες στη φωτιά, θα πηγαίνουν στους πυροσβέστες ενώ επιχειρούν να τους ρωτάνε αν θέλουν κάνα μπουκαλάκι στον Οικονομόπουλο;55;12;;;
Mon Aug 12 21:53:57 +0000 2024;1,82312E+18;Αγιαχουάσκα;Παρτε το απόφαση! Θα προειδοποιειται και πιθανώς θα σωζεται ο,τι και όποιος δεν είναι επικοινωνιακα διαχειρισιμος! Αυτό ηταν είναι και θα είναι το μέτρο μεταξύ φθοράς και αφθαρσίας σε αυτο το μπουρδελο. #πυρκαγιά #Φωτια_τωρα https://t.co/uvhEv3MWND;6;1;;;
Mon Aug 12 21:53:43 +0000 2024;1,82312E+18;Mike finds a way;Έτσι διέλυσαν την Πυροσβεστική, την Αστυνομία, όλες τις υπηρεσίες και τους Οργανισμούς του Δημοσίου και τελικά όλον τον κρατικό μηχανισμό. Επόμενο ήταν σε κάθε κρίση (πλημμύρες, πυρκαγιές, χιόνια κτλ) να βιώνουμε ανεπανάληπτες καταστροφές. Η αναξιοκρατία έχει συνέπειες...;3;2;;;
Mon Aug 12 21:53:10 +0000 2024;1,82312E+18;Θεία Λϊα;έχουν εξαφανιστεί εδώ κ ώρα από τις τάσεις όλες οι ενημερώσεις σχετικά με τη φωτια  συμβαίνει κ σ'εσάς;;;;;
Mon Aug 12 21:53:00 +0000 2024;1,82312E+18;P.G. Papanikolaou;Έχουμε τον πόνο μας που καίγεται ο τόπος μας κι εκτός από τα έμμισθα λαμόγια μητσοτακάου πετάγονται σαν τις πορδές και τα λαμόγια που διαφημίζουν μπιτκόινς https://t.co/hXxsBMVBqa;5;1;;;
Mon Aug 12 21:52:58 +0000 2024;1,82312E+18;The Endless River ☘️;Να πας από δασική πυρκαγιά στο Χαλάνδρι φίλε. Τι απόδοση να δίνει#πυρκαγιά;1;1;;;
Mon Aug 12 21:52:38 +0000 2024;1,82312E+18;Penny Rage;μικρή αναζωπύρωση έσκασε στο #Αστεροσκοπειο  #φωτια #Φωτια_τωρα #πυρκαγια https://t.co/0yMLskjOV3;1;1;;;
Mon Aug 12 21:52:28 +0000 2024;1,82312E+18;Η_Κάμπια;@PAOK_ANTIFA @jeannedarkoula @CortoMa18899044 Αν είσαι πάνω απο 8 ετών κ δεν καταλαβαίνεις οτι ο μόνος λόγος που προβάλλεται μια πυρκαγιά (ή οποιαδήποτε άλλη παρόμοια συνθήκη) στην Αττική περισσότερο απο άλλες, είναι ΜΟΝΟ γιατί οι νεκροί στην Αττική θα εί;1;0;;;
Mon Aug 12 21:52:24 +0000 2024;1,82312E+18;armeniwn;@RioKora Η εξουσία παίρνει τις αποφάσεις. Το κράτος επηρεάζεται από αυτές. Μικρό κράτος σημαίνει ότι δεν έχεις δημόσιο σχολείο, δεν έχεις νοσοκομεία, πυροσβεστική, δρόμους, κλπ.;0;0;;;
Mon Aug 12 21:52:02 +0000 2024;1,82312E+18;Σαδεντρέπεσαι;@nikolas79586432 Είσαι βλαμμένος άνθρωπε μου;;;;;
Mon Aug 12 21:51:59 +0000 2024;1,82312E+18;Γεροβασιλικος;@palpi643 Δεν έχει παραιτηθεί κανένας ΠΘ μετά από πυρκαγιά στην Ελλάδα και μάλλον στον κόσμο ούτε καν ο Τσίπρας. Δεν ξέρω τι οράματα βλέπει ο φίλος σου και το λεει;0;0;;;
Mon Aug 12 21:51:47 +0000 2024;1,82312E+18;ΓΤΠ;#φωτιά #πυρκαγια στα φρύδια μου αν κάνει τον γύρο του κόσμου η είδηση της φωτιάς.;6;0;;;
Mon Aug 12 21:51:45 +0000 2024;1,82312E+18;manos;@epaggelmatiassk Κρέμασμα σε δέντρα εμπρηστές και αναδάσωση και μόνο σε καμένες εκτάσεις για να μην έχει κίνητρο κανένας να βάλει φωτιά;0;0;;;
Mon Aug 12 21:51:32 +0000 2024;1,82312E+18;Thalia13;"Δίπλα στη λέξη ""ξεδιάντροπος"" στο λεξικό έχει φωτογραφία του Κυμπουροπουλου.  #φωτια #πυρκαγιά  #Μητσοτακη_γαμιέσαι  #μητσορακη_καθαρμα  #μητσοτακη_παραιτησου";6;0;;;
Mon Aug 12 21:51:19 +0000 2024;1,82312E+18;ΘΟΥΒΟΥ13;@SinodinosP Όταν καίγεται όλη η Αττική και πολλών ανθρώπων τους καίγεται η περιουσία τους το να σε πειράξει που σου βρίσανε τον άχρηστο πρωθυπουργό σου αυτό δεν είναι μόνο αρρώστια . Είναι καταντια;1;0;;;
Mon Aug 12 21:50:37 +0000 2024;1,82311E+18;Konstantina;Τι χρειάζεται το 2024 στην Ελλάδα για να σβήσεις μια φωτιά που έχει φτάσει πλέον να καίει το κέντρο της Αθήνας και συγκεκριμένα το Χαλάνδρι;;;;;
Mon Aug 12 21:50:24 +0000 2024;1,82311E+18;Tsob@nis;@George_thss Πήρε φωτιά μια παλια αποθήκη … σίγουρα όχι μόνη της;2;0;;;
Mon Aug 12 21:50:19 +0000 2024;1,82311E+18;Πάνος Συνοδινός;@GIOFR81 @ti_psifisate_re @Makis_Tr Μην τα λες σε εμενα, εγω ειχα τα κάκαλα και κατέβηκα υποψήφιος με μικρό κομμα και εκτέθηκα στην δημόσια κριτική και την κάλπη.  Στο τουιτ λέω ομως κατι αλλο. Οτι ΤΗΝ ΩΡΑ που καίγεται το σπίτι σου, δεν κοιτάς να βρίσεις ;1;0;;;
Mon Aug 12 21:50:16 +0000 2024;1,82311E+18;LILOs;#πυρκαγιά  #φωτια Αισθάνομαι περήφανος για την καινοτομία της ηγεσίας μας https://t.co/5Ku4idRjbt;4;1;;;
Mon Aug 12 21:50:05 +0000 2024;1,82311E+18;drafti;@DejaLogic Πως τα ξέρεις όλα αααα, γι αυτό η φωτιά πίνει καφέ στην πλατεία στο Χαλάνδρι;0;0;;;
Mon Aug 12 21:49:54 +0000 2024;1,82311E+18;Elena Nikolaidou;@mar1a_dimitriou @Mr_7star_ Άκου θειά του ανηψιου...Το βίντεο το είδε όλη η Ελλάδα κ το ανέβασε το open. Και στο βίντεο φαίνεται μια που βρίζει τον ΠΘ που σήμερα έσωσε το σπίτι μου από φωτιά. Πάμε σε όποιο δικαστήριο θες.Τζαμπα θα μου βγει.Ουστ τώρα;58;7;;;
Mon Aug 12 21:49:50 +0000 2024;1,82311E+18;πaλιόπaιδο ®;@zeploulplouplou Διάβασα τωρα σε κτίριο πήρε φωτιά;1;0;;;
Mon Aug 12 21:49:46 +0000 2024;1,82311E+18;Queen of Tarts;Ρε @skaigr αντι να βλέπουμε την ξυλεία να καίγεται ελεγχόμενα τώρα πια, μήπως να μας δείξετε τίποτα για τη #φωτια στο #Γραμματικο που ακούγεται ότι πάει για Άνω Σούλι;;;;;
Mon Aug 12 21:49:05 +0000 2024;1,82311E+18;Agoragemon;@koinian Θα απαγάγουν τους πυροσβέστες και θα ζητάνε να σβήσει η φωτιά για να τους απελευθερώσουν.;3;0;;;
Mon Aug 12 21:49:02 +0000 2024;1,82311E+18;G1O M1L1 🔴⚪;@iwdis Ναι επέλεξες τυχαία την χειρότερη χρονιά της Ελλαδας να φανταστώ με την Φωτιά στον Έβρο.;0;0;;;
Mon Aug 12 21:48:57 +0000 2024;1,82311E+18;Mind guard;@machiavelli_gr @YannisKaramits @antibaroufas Μόνο που την πυροσβεστική την φτιάχνει η κυβέρνηση που την πληρώνουμε για αυτό;2;0;;;
Mon Aug 12 21:48:50 +0000 2024;1,82311E+18;Να τα μας!;@KarenKousathana @lovevoulis @DrStrngelove777 ποια είναι η δουλειά του μόνιμου στο στρατό ρε τζαμπατζη??να πάρει πυροσβέστες...κάτι τέτοιοι εγκεφαλοι ψηφίζουν κ καίγεται ο τόπος...;1;0;;;
Mon Aug 12 21:48:41 +0000 2024;1,82311E+18;112 Greece;⚠️ Ενεργοποίηση 1️⃣1️⃣2️⃣  🔥 Δασική πυρκαγιά στην περιοχή #Μαραθώνα  ❗ Παραμείνετε σε ετοιμότητα  ‼️ Ακολουθείτε τις οδηγίες των Αρχών  ℹ️ https://t.co/kexUnlnGMV  @pyrosvestiki  @hellenicpolice;27;18;;;
Mon Aug 12 21:48:10 +0000 2024;1,82311E+18;ninemos;#Φωτιά 🔥  #Βαρνάβα  #Διόνυσος  #Πεντέλη  #Μαραθώνα #Σταμάτα #Βαρνα #Opentv   Υπόδειγμα reporters: #Ευλαμπια_Ρέμβη  #Μίνα_Καραμητρου Μεστός λόγος, χρηστικές  πληροφορίες  Μπράβο τους,,,🎉 RT;1;1;;;
Mon Aug 12 21:48:03 +0000 2024;1,82311E+18;BabisG;@VforVolemenos Πρώτη φορά ακούω να λέει κάποιος ότι ξεκίνησε μια φωτιά 30 χιλιόμετρα καλά είσαι πολύ βλάκας;0;0;;;
Mon Aug 12 21:47:31 +0000 2024;1,82311E+18;Black Mamba;@nikosarantakos Νικόλα ποια η γνώμη σου οτι η φωτιά ξεκίνησε ταυτόχρονα από δύο άσχετες εστίες μεταξύ τους? Η απάντηση σου περί εξ αμέλειας δεν βρίσκει λογική βάση;4;0;;;
Mon Aug 12 21:47:06 +0000 2024;1,82311E+18;Zougla.gr;Φωτιά στην Αμπελιά Φαρσάλων – Τέθηκε υπό μερικό έλεγχο https://t.co/FEnvjWkOuk;0;0;;;
Mon Aug 12 21:47:05 +0000 2024;1,82311E+18;Ταραξιας;@Casa_de_pape Όταν εκτυλίσσεται μία καταστροφή ποτέ δεν είναι η ώρα απόδοσης των ευθυνών. Με ήρεμο μυαλό όταν σβήσει η φωτιά θα έρθει η ώρα της συζήτησης. https://t.co/SK8BT5AIJ5;3;0;;;
Mon Aug 12 21:46:54 +0000 2024;1,82311E+18;Zoe_Delta;#Αττική #πυρκαγιά #φωτια  Εντωμεταξύ λένε ηρέμησε λίγο η κατάσταση αλλά σε περιοχή του Μαραθώνα στέλνουν 112 για εκκένωση;8;4;;;
Mon Aug 12 21:46:53 +0000 2024;1,82311E+18;Penny Rage;#Πυρκαγιά ξέσπασε λίγο πριν τα μεσάνυχτα σε εγκαταλελειμμένο κτήριο στα όρια Πολίχνης - Ευκαρπίας στις εγκαταστάσεις του πρώην στρατοπέδου Καρατάσιου. https://t.co/BtBHLzSLwW https://t.co/z3x40KSmdU;1;0;;;
Mon Aug 12 21:46:46 +0000 2024;1,82311E+18;Lena Kourmpeti;@machiavelli_gr Να το πείτε και στον κύριο Προβατα της ΕΡΤ που από το πρωι τα έβαλε με τον κόσμο που δεν ήταν υπάκουος στις εντολές. Δεν τρέμει τόσο τη φωτιά όσο τη σύγκριση με το Μάτι.;2;0;;;
Mon Aug 12 21:46:46 +0000 2024;1,82311E+18;Christos Tsakos;"Σήμερα εμπεδώσαμε το πως αντιμετωπίζει η κυβέρνηση Μητσοτάκη τις πυρκαγιές: Στέλνει μήνυμα για εκκένωση ώστε να μη χρεωθεί θανάτους ανθρώπων και να πει ""σας προστατευσαμε"", αλλά αφήνει περιουσιες χιλιάδων ανθρώπων να καούν. #φωτια #πυρκαγια #Πεντελη #Χαλανδρι #Φωτια_τωρα #φωτιες https://t.co/7DjWuzAxRZ";17;3;;;
Mon Aug 12 21:46:21 +0000 2024;1,82311E+18;newmoney.gr;Κασσελάκης στο Συντονιστικό: Δεν είναι η στιγμή να μιλήσουμε για τις ελλείψεις που έφεραν τη φωτιά στην Αθήνα | Ειδήσεις για την Οικονομία | newmoney https://t.co/5rVM7vuBH4 https://t.co/nf6cDzMiq9;0;0;;;
