Date;Tweet_ID;Raw Text;Likes;Retweets;is_fire;is_wildland;is_urban
Mon Aug 12 19:51:52 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:51:42 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 19:51:41 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:51:40 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:51:39 +0000 2024;1,82E+18;;11;1;;;
Mon Aug 12 19:51:36 +0000 2024;1,82E+18;;921;215;;;
Mon Aug 12 19:51:33 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:51:29 +0000 2024;1,82E+18;;4;2;;;
Mon Aug 12 19:51:29 +0000 2024;1,82E+18;;6;4;;;
Mon Aug 12 19:51:24 +0000 2024;1,82E+18;;7;2;;;
Mon Aug 12 19:51:21 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:51:18 +0000 2024;1,82E+18;;4;4;;;
Mon Aug 12 19:51:17 +0000 2024;1,82E+18;;6;3;;;
Mon Aug 12 19:51:14 +0000 2024;1,82E+18;;3;3;;;
Mon Aug 12 19:51:14 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:51:03 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:50:53 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:50:52 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:50:45 +0000 2024;1,82E+18;;10;0;;;
Mon Aug 12 19:50:44 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:50:31 +0000 2024;1,82E+18;;10;2;;;
Mon Aug 12 19:50:30 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:50:29 +0000 2024;1,82E+18;;57;21;;;
Mon Aug 12 19:50:29 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 19:50:24 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:50:14 +0000 2024;1,82E+18;;8;1;;;
Mon Aug 12 19:50:14 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:50:13 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:49:58 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:49:51 +0000 2024;1,82E+18;;487;120;;;
Mon Aug 12 19:49:39 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:49:37 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:49:30 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:49:26 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:49:22 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:49:10 +0000 2024;1,82E+18;;0;2;;;
Mon Aug 12 19:49:08 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:49:03 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:48:50 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:48:41 +0000 2024;1,82E+18;;30;1;;;
Mon Aug 12 19:48:34 +0000 2024;1,82E+18;;7;1;;;
Mon Aug 12 19:48:32 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:48:26 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:48:25 +0000 2024;1,82E+18;;6;2;;;
Mon Aug 12 19:48:14 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:48:14 +0000 2024;1,82E+18;;5;3;;;
Mon Aug 12 19:48:06 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:48:05 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:48:04 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 19:48:00 +0000 2024;1,82E+18;;3;2;;;
Mon Aug 12 19:47:58 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:47:58 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:47:40 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:47:40 +0000 2024;1,82E+18;;57;42;;;
Mon Aug 12 19:47:34 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:47:26 +0000 2024;1,82E+18;;8;0;;;
Mon Aug 12 19:47:25 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 19:47:24 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:47:20 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:47:19 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 19:47:15 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:47:13 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:47:08 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:47:08 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:47:04 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:47:00 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:47:00 +0000 2024;1,82E+18;;12;1;;;
Mon Aug 12 19:46:59 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:46:58 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:46:56 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:46:50 +0000 2024;1,82E+18;;11;6;;;
Mon Aug 12 19:46:50 +0000 2024;1,82E+18;;3;2;;;
Mon Aug 12 19:46:49 +0000 2024;1,82E+18;;26;3;;;
Mon Aug 12 19:46:41 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:46:40 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:46:32 +0000 2024;1,82E+18;;100;1;;;
Mon Aug 12 19:46:17 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 19:46:13 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:46:05 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:45:50 +0000 2024;1,82E+18;;14;0;;;
Mon Aug 12 19:45:44 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:45:32 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:45:28 +0000 2024;1,82E+18;;165;35;;;
Mon Aug 12 19:45:26 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:45:20 +0000 2024;1,82E+18;;20;9;;;
Mon Aug 12 19:45:14 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:45:00 +0000 2024;1,82E+18;;1;2;;;
Mon Aug 12 19:44:50 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:44:29 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:44:10 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 19:44:08 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:44:02 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:43:58 +0000 2024;1,82E+18;;11;3;;;
Mon Aug 12 19:43:56 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:43:49 +0000 2024;1,82E+18;;32;7;;;
Mon Aug 12 19:43:35 +0000 2024;1,82E+18;;33;9;;;
Mon Aug 12 19:43:21 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:43:20 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:43:18 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:42:54 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:42:51 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:42:36 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:42:29 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:42:09 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:42:07 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 19:41:55 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:41:54 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:41:41 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:41:38 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:41:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:41:18 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:41:17 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 19:41:13 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 19:41:06 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:41:04 +0000 2024;1,82E+18;;9;2;;;
Mon Aug 12 19:40:46 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:40:41 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:40:39 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:40:34 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:40:33 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:40:12 +0000 2024;1,82E+18;;60;0;;;
Mon Aug 12 19:39:56 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:39:52 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:39:44 +0000 2024;1,82E+18;;3;2;;;
Mon Aug 12 19:39:11 +0000 2024;1,82E+18;;20;1;;;
Mon Aug 12 19:39:08 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:39:07 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:38:55 +0000 2024;1,82E+18;;33;6;;;
Mon Aug 12 19:38:54 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:38:54 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:38:46 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:38:34 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:38:18 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 19:38:00 +0000 2024;1,82E+18;;3;2;;;
Mon Aug 12 19:37:43 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:37:33 +0000 2024;1,82E+18;;13;4;;;
Mon Aug 12 19:37:31 +0000 2024;1,82E+18;;11;2;;;
Mon Aug 12 19:37:28 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 19:37:21 +0000 2024;1,82E+18;;61;0;;;
Mon Aug 12 19:37:21 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 19:37:13 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:37:05 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:37:04 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:36:34 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:36:25 +0000 2024;1,82E+18;;8;3;;;
Mon Aug 12 19:36:18 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:36:14 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:36:11 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:36:09 +0000 2024;1,82E+18;;10;0;;;
Mon Aug 12 19:36:07 +0000 2024;1,82E+18;;12;10;;;
Mon Aug 12 19:36:01 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:35:53 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:35:52 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 19:35:45 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 19:35:44 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:35:34 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:35:33 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:35:19 +0000 2024;1,82E+18;;8;2;;;
Mon Aug 12 19:35:16 +0000 2024;1,82E+18;;74;16;;;
Mon Aug 12 19:35:05 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:34:57 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:34:54 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:34:50 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 19:34:39 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:34:37 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:34:34 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:34:32 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 19:34:28 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:34:27 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:34:26 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:34:20 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:34:16 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:34:15 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:34:09 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:33:46 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:33:37 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:33:33 +0000 2024;1,82E+18;;18;9;;;
Mon Aug 12 19:33:27 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:33:25 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:33:18 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:33:10 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:32:59 +0000 2024;1,82E+18;;22;9;;;
Mon Aug 12 19:32:59 +0000 2024;1,82E+18;;76;5;;;
Mon Aug 12 19:32:57 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:32:50 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:32:39 +0000 2024;1,82E+18;;11;1;;;
Mon Aug 12 19:32:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:32:35 +0000 2024;1,82E+18;;37;12;;;
Mon Aug 12 19:32:33 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 19:32:32 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 19:32:30 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:32:29 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:32:29 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:32:19 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 19:32:09 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:31:54 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:31:47 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:31:40 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:31:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:31:29 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 19:31:26 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:31:25 +0000 2024;1,82E+18;;8;1;;;
Mon Aug 12 19:31:21 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:31:19 +0000 2024;1,82E+18;;85;2;;;
Mon Aug 12 19:31:10 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:31:09 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:31:07 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:31:07 +0000 2024;1,82E+18;;4;10;;;
Mon Aug 12 19:31:05 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:30:49 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:30:39 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:30:39 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:30:26 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:30:24 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 19:30:12 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 19:30:05 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:29:54 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:29:45 +0000 2024;1,82E+18;;10;1;;;
Mon Aug 12 19:29:41 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:29:27 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:29:26 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:29:23 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:29:22 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:29:20 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:29:07 +0000 2024;1,82E+18;;143;78;;;
Mon Aug 12 19:29:03 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:28:53 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:28:53 +0000 2024;1,82E+18;;6;4;;;
Mon Aug 12 19:28:44 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:28:37 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:28:34 +0000 2024;1,82E+18;;18;9;;;
Mon Aug 12 19:28:34 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:28:25 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:28:24 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:28:20 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:28:04 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:28:03 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:27:59 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 19:27:55 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:27:55 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:27:41 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:27:30 +0000 2024;1,82E+18;;1063;365;;;
Mon Aug 12 19:27:26 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:27:22 +0000 2024;1,82E+18;;9;4;;;
Mon Aug 12 19:27:22 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:27:09 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 19:27:07 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:27:07 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:27:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:27:03 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:26:51 +0000 2024;1,82E+18;;46;16;;;
Mon Aug 12 19:26:45 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 19:26:43 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:26:43 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:26:33 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:26:25 +0000 2024;1,82E+18;;5;3;;;
Mon Aug 12 19:26:17 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 19:26:09 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:26:02 +0000 2024;1,82E+18;;1;2;;;
Mon Aug 12 19:25:51 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:25:36 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:25:32 +0000 2024;1,82E+18;;930;206;;;
Mon Aug 12 19:25:20 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 19:25:06 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:25:05 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:25:04 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:25:02 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:24:58 +0000 2024;1,82E+18;;35;1;;;
Mon Aug 12 19:24:55 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:24:37 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:24:34 +0000 2024;1,82E+18;;9;2;;;
Mon Aug 12 19:24:31 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:24:16 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:24:11 +0000 2024;1,82E+18;;0;2;;;
Mon Aug 12 19:24:05 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:24:02 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:24:01 +0000 2024;1,82E+18;;37;119;;;
Mon Aug 12 19:24:00 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:23:55 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:23:52 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:23:40 +0000 2024;1,82E+18;;82;36;;;
Mon Aug 12 19:23:37 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:23:36 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:23:36 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 19:23:32 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:23:27 +0000 2024;1,82E+18;;25;3;;;
Mon Aug 12 19:23:23 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:23:23 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 19:23:11 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:23:10 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 19:23:00 +0000 2024;1,82E+18;;6;3;;;
Mon Aug 12 19:22:57 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:22:53 +0000 2024;1,82E+18;;4;2;;;
Mon Aug 12 19:22:53 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:22:52 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:22:39 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:22:34 +0000 2024;1,82E+18;;54;40;;;
Mon Aug 12 19:22:28 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:22:27 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:22:25 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:22:19 +0000 2024;1,82E+18;;8;0;;;
Mon Aug 12 19:22:18 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 19:22:00 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:21:54 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:21:53 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:21:51 +0000 2024;1,82E+18;;196;55;;;
Mon Aug 12 19:21:48 +0000 2024;1,82E+18;;6;1;;;
Mon Aug 12 19:21:36 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 19:21:29 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:21:20 +0000 2024;1,82E+18;;38;13;;;
Mon Aug 12 19:21:19 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:21:14 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:21:08 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:21:05 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:21:05 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:20:46 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:20:45 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:20:44 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:20:33 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:20:26 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:20:25 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:20:23 +0000 2024;1,82E+18;;8;3;;;
Mon Aug 12 19:20:19 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:20:12 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 19:19:59 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 19:19:57 +0000 2024;1,82E+18;;5;6;;;
Mon Aug 12 19:19:43 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:19:06 +0000 2024;1,82E+18;;12;4;;;
Mon Aug 12 19:18:34 +0000 2024;1,82E+18;;1;2;;;
Mon Aug 12 19:18:32 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:18:31 +0000 2024;1,82E+18;;6;1;;;
Mon Aug 12 19:18:28 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:18:28 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:18:27 +0000 2024;1,82E+18;;9;1;;;
Mon Aug 12 19:18:20 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:18:19 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:18:19 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 19:18:09 +0000 2024;1,82E+18;;111;19;;;
Mon Aug 12 19:18:09 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:18:07 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:18:06 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:18:04 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 19:18:03 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:18:02 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:17:58 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:17:56 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:17:53 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:17:47 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:17:45 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:17:39 +0000 2024;1,82E+18;;51;46;;;
Mon Aug 12 19:17:36 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:17:26 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:17:23 +0000 2024;1,82E+18;;497;190;;;
Mon Aug 12 19:17:02 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:16:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:16:27 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:16:24 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:16:22 +0000 2024;1,82E+18;;6;4;;;
Mon Aug 12 19:16:17 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:16:15 +0000 2024;1,82E+18;;6;6;;;
Mon Aug 12 19:16:03 +0000 2024;1,82E+18;;13;3;;;
Mon Aug 12 19:16:01 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:15:54 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:15:51 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:15:43 +0000 2024;1,82E+18;;13;6;;;
Mon Aug 12 19:15:41 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:15:39 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:15:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:15:33 +0000 2024;1,82E+18;;30;113;;;
Mon Aug 12 19:15:29 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 19:15:29 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:15:11 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:15:03 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 19:15:02 +0000 2024;1,82E+18;;5;2;;;
Mon Aug 12 19:14:54 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:14:48 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:14:47 +0000 2024;1,82E+18;;9;4;;;
